dialog_id,speaker,text
3197,spk1," hey , Isabelle ... "
3197,spk0, Logan ! Why on earth are you hiding here ? White hat ! Come on ! Don't tell me you're the guy ! It can't be true . 
3197,spk1," yes , I am the guy . "
3197,spk0, what a bummer ! You set me up ? 
3197,spk1, let me explain . I didn't mean to hurt you ... 
3197,spk0, how dare you ! 
3197,spk1," hang on a second . Hear me out , just this once , Isabella ! "
3197,spk0, why did you lie to me in the email ? 
3197,spk1, I didn't lie . You just didn't ask me my real name . 
3197,spk0, I should have known it was you . No wonder all the 20 questions were answered correctly . I thought I might have found the one for me . 
3197,spk1," I'm sorry . It was cruel of me . But I promise it will never happen again ? Look , there's a nice restaurant . Let me take you to dinner and we can talk things over . "
3198,spk0,How beautiful the flower is ! 
3198,spk1," Really , it's so beautiful . "
3198,spk0," You like it . Well , I'll gather in for you . "
3198,spk1, You mustn't pick it in this place . 
3198,spk0, Where it is ? 
3198,spk1, It's a private garden . 
3199,spk0,I love that vase . 
3199,spk1, Do you really like it ? 
3199,spk0," Yes , it looks perfect . "
3199,spk1, It wasn't very expensive either . 
3199,spk0, That's amazing ! 
3200,spk0,"In my country , we go to school from 8 o'clock in the morning until five in the afternoon . "
3200,spk1," Five days a week , too ? "
3200,spk0," Actually , five and a half . On Saturday , we have classes only in the morning . "
3200,spk1, Gosh ! 
3200,spk0, That's too much for us really . 
3200,spk1, Where are you going now ? 
3200,spk0, I'm going to try to find out where the school is located . 
3200,spk1, When do you start school ? 
3200,spk0, I'm going to register right now . 
3200,spk1, That's good . 
3201,spk0,"Which is more interesting to you , flying kites or going roller-skating ? "
3201,spk1," Well , flying kites is more fun to me . "
3201,spk0, I've got no kite . Do you have one ? 
3201,spk1, Let's go and buy one . 
3202,spk0,I heard that Ann had divorced . 
3202,spk1, I suspect it's unavoidable . 
3202,spk0, Poor Ann . She did not love her husband at all . 
3202,spk1, Yeah . She married him at her mother's bidding . 
3203,spk0,"how do you usually spend your day , now that you ’ Ve retired ? "
3203,spk1," well , I nearly always get up at dawn . I don ’ t like sleeping in late . The days are longer in summer that in winter , so I get up in summer . I usually do some exercise when I get up . "
3203,spk0, what do you have for breakfast ? 
3203,spk1," I usually have cereal , but sometimes I cook a traditional English breakfast . "
3203,spk0, that sounds nice . How do you spend your mornings ? 
3203,spk1, I usually do housework in mornings . I go shopping occasionally . I like to do all my shopping in one bag trip to the supermarket . I always drive to the big supermarket in the city center . It takes about 
3203,spk0, how do you spend your afternoons ? 
3203,spk1," I usually meet some friends and we play sports together or I might spend some time alone on my hobbies . I spend winter evening watching tv , but I spend summer evening at cultural events if I have time "
3204,spk0,"Hi , my name is Ted , what ’ s yours ? "
3204,spk1, What ? 
3204,spk0," I said , I ’ m Ted , who are you ? "
3204,spk1," Huh ? Oh , my name is Laura . "
3204,spk0," Do you somewhere often , Laura ? "
3204,spk1," Huh ? I can ’ t hear you , the music ’ s too loud . "
3204,spk0," Let ’ s go outside and talk . So Laura , do you come here often ? "
3204,spk1," Hold on , my ears are still ringing from the music ... what was it you asked me ? "
3204,spk0, I asked if you come here often . 
3204,spk1," Sometimes , usually once every few weeks . Do you ? "
3204,spk0," No , this is my first time here . "
3204,spk1," I usually come with a group of friends . We dance a little , have a few drinks , and just have a good time . "
3204,spk0," Yeah , that ’ s why I ’ m here . My friends dragged me here , because they think I spend too much time studying . "
3204,spk1," That ’ s good . It ’ s good to hit the books , but you need to get out once in a while . "
3204,spk0," I guess so . But the music is too loud . I don ’ t mind getting out and meeting people , but next time I ’ ll do it in a park . "
3205,spk0,People are funny . 
3205,spk1, They sure are . 
3205,spk0, Did you hear about the pilot ? 
3205,spk1, The one that stole a small plane ? 
3205,spk0," Yes , he stole a plane in Canada and flew into the U . S . "
3205,spk1, Did they catch him ? 
3205,spk0," Yes . After two U . S . fighter jets followed him for an hour , he landed on a highway . "
3205,spk1, Did he crash ? 
3205,spk0," No , he just landed the plane and walked to a restaurant . "
3205,spk1, Did the cops find out why he flew into the U . S . ? 
3205,spk0, His life sucked . He was hoping a fighter jet would shoot him down . 
3205,spk1, Poor guy . 
3206,spk0,"When he told me I had to work overtime , that was it . "
3206,spk1," The last straw , huh ? "
3206,spk0," Yes , he's really pushed me too far . "
3206,spk1, I know what you mean . 
3207,spk0,"You're going to Shanghai tomorrow , are you ? "
3207,spk1, That's right . Do you think it'll be cold ? 
3207,spk0, It might be . You'd better take a heavy sweater with you.The nights are usually quite cold at this time of year . 
3207,spk1, Do you think I'll need a cotton coat ? 
3207,spk0," Not for now , I think , But I believe there'll be rain , so take your raincoat with you . "
3208,spk0,Did you watch the Premiership last night ? 
3208,spk1," Yes , I watched United play Chelsea . What a fierce battle ! allay were engaged in intensive pressing and tackling in midfield . Well , it was not like a normal English League match . "
3208,spk0," No , it wasn't . Rather , it looked like a Bundesliga match , where physical contact is so frequent . English League teams are apt to pass the midfield quickly with long passes . It seems to me English soccer players are very gentlemanly . As Diego Maradona spoke teasingly , they often knew only chasing hard after the ball , but forgot to steal it . "
3208,spk1," Haha . That's probably why slide tackle and fouls are less common , and offsides more frequent in English League matches than those on the Continent . And the ball is often kept flying overhead , drawing beautiful curves in the sky . Such games are quite pleasing to the eye . "
3208,spk0, Which team do you back then ? 
3208,spk1," I'm a firm United supporter . I like their playing style . The Reds always have several excellent wing-backs , Like Riggs , Peckham and Gary Neville . They often make wonderful crosses when they assist in attacking . "
3208,spk0, But the Reds keep a weak midfield . I think Juventas of Italian Series A have always maintained a very formidable midfield . It is the main source of its strength . 
3209,spk0,I'd like to purchase a parking permit for next semester . 
3209,spk1, Are you a daytime student or do you just come in the evenings ? 
3209,spk0, I am a daytime student . 
3209,spk1, Will you be driving a motorcycle or a car ? 
3209,spk0, I will be driving my car . 
3209,spk1," OK , that will be twenty-five dollars . How would you like to pay for it ? "
3209,spk0, I'll pay for it with a check . 
3209,spk1, Would you like to pay for any extra permits for another vehicle ? 
3209,spk0," No , thanks ; I'm fine . "
3209,spk1, Here you go then . Have a great school year ! 
3210,spk0,What's your major in college ? 
3210,spk1, I take architecture as my major . 
3210,spk0, What research are you dealing with now ? 
3210,spk1, I am dealing with the study of the architecture style of ancient Chinese buildings . 
3211,spk0,Would you like to go to a concert with me ? 
3211,spk1, I'd love to . 
3212,spk0,"Good morning , Miss Li . "
3212,spk1," Morning , Mike . "
3212,spk0, I'm sorry that I was absent yesterday . 
3212,spk1, I've already got your certificate for sick leave . How do you feel today ? 
3212,spk0, I feel much better now . 
3212,spk1, Have you received the reading material handed out yesterday ? 
3212,spk0, I've already got it . Thanks . 
3212,spk1," I will explain it in detail in the next class , could you preview it ? "
3212,spk0, I will . 
3213,spk0,They promised us a sea view . 
3213,spk1," Well , you can just see the sea . Between the factory chimneys . "
3213,spk0, Isn't it awful ? I can't bear to look at it . I don't think I can stand this place for two weeks . 
3213,spk1," Well , it can't be helped . We'll just have to put up with it . "
3214,spk0,You are saying he will be promoted to the general manager ? 
3214,spk1, Yeah . 
3214,spk0, Are you sure ? 
3214,spk1, Yes . I bet my bottom dollar that he will get promoted . 
3214,spk0, Just because he gets on well with everybody ? 
3214,spk1," Partly , and he's also a hard working man . "
3215,spk0,What's Beijing like ? 
3215,spk1, It ’ s big and exciting but noisy . 
3215,spk0, What can I see in Beijing ? 
3215,spk1, You can see the Forbidden City . 
3215,spk0, What ’ s it like ? 
3215,spk1, It ’ s beautiful but crowded . 
3216,spk0,Would you talk to me about taking one of Dr . Miller's classes ? 
3216,spk1, Yes . Have you ever been in one of his classes ? 
3216,spk0, I'm thinking about taking his class next semester . 
3216,spk1, He was a very easy teacher . Are you thinking of taking a class with him ? 
3216,spk0," I'm not sure because I really need to learn something , but I also worry about grades . "
3216,spk1," Grades are important , but don't you think that gaining the knowledge is important , too ? "
3216,spk0, I really need to learn this stuff . 
3216,spk1, He made everything so interesting that the time just flew by . Do you know what I mean ? 
3216,spk0," Yes , that sounds right for me . "
